time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-0.811712662334,0.557706939414,16.0397933145,6.2808201264,0.0779069713398,0.0,-1.12369897331,0.535643874252,4.15686049545,-0.0650910635276,-0.0379382196439,0.0,426.48010668555423,425.8920781311644,427.74436239504263,427.88083102438077
2.580000000000002,-0.8808373589,0.589766772741,16.2931279821,6.27693012379,0.0761454180163,0.0,-1.1802270034,0.532600710018,4.28715466797,-0.0643231639213,-0.0161572285054,0.0,462.3638549263616,464.0765012047282,463.8084534535158,463.8658659572472
2.640000000000002,-0.953150366814,0.621575581731,16.5519909526,6.27308440215,0.0759054603119,0.0,-1.23015640772,0.527324865228,4.3413992246,-0.0636438169806,0.0131564277582,0.0,440.4535115357963,442.8714859364845,440.21970561801993,440.27287524573325
2.700000000000002,-1.02826433655,0.653021828449,16.8114989902,6.26966483157,0.076693902025,0.0,-1.27373195101,0.520583986549,4.30897526156,-0.0462244632133,0.0131092124316,0.0,412.2687070291339,412.26443112145336,412.9048528678097,414.43633219932326
2.760000000000002,-1.1062848307,0.683958814336,17.0726405244,6.26669963877,0.0771946179523,0.0,-1.32700789426,0.510367069577,4.39538704582,-0.0567275648407,-0.00347485678725,0.0,452.19871619194544,450.86058712032144,451.52755188583893,450.67782286234296
2.820000000000002,-1.1873854772,0.714248181011,17.3373306144,6.26323141927,0.0767425703185,0.0,-1.37632715721,0.498963850072,4.4274790386,-0.0600467143419,-0.0172294262473,0.0,436.31332014800233,435.16343973932317,434.12255436777366,433.8415240131983
2.880000000000002,-1.27135915564,0.743809111307,17.6029131952,6.25945515622,0.0759267106204,0.0,-1.42273757655,0.486079515763,4.42527718445,-0.0694542773043,-0.0071765250367,0.0,424.4548328462354,425.3168990022145,423.41082799437754,422.59747481650095
2.940000000000002,-1.35829654687,0.772468320823,17.8708252695,6.2548619494,0.0756851238244,0.0,-1.47513956256,0.468807210301,4.50479546681,-0.0971178884836,0.00162804064325,0.0,449.7265125444906,450.43924555366567,451.4066936575776,449.16363312561907
3.000000000000002,-1.44827886651,0.800031802521,18.1421714436,6.2490365127,0.0764952241696,0.0,-1.52432847628,0.449439702143,4.53990860509,-0.0970361561643,0.0303663682696,0.0,435.3006943569542,437.69919591841875,437.1875769381982,437.1861551464076
3.0600000000000023,-1.54114465573,0.826365960939,18.4144243651,6.24291790879,0.0782543579713,0.0,-1.57137193469,0.427850173863,4.53516302866,-0.114344981858,0.0271374368346,0.0,424.0527785545867,423.77558287512636,425.30426948617395,423.8092395030735
3.1200000000000023,-1.63713103436,0.851154923367,18.6897330189,6.23575152311,0.0794175317914,0.0,-1.62831171772,0.39774723515,4.64130359362,-0.132305911878,-0.00440738623851,0.0,460.88159933906144,458.3813180710151,460.17666232031405,458.7399663859857
3.1800000000000024,-1.73659350844,0.873960529348,18.9718773205,6.22771597907,0.0795427162647,0.0,-1.68708374607,0.361623096999,4.76295176183,-0.137375870792,0.0126501370418,0.0,464.1799541906022,465.5167573263662,465.8481315921933,465.4358163984947
3.2400000000000024,-1.83947005191,0.894513939918,19.2597672208,6.21945979789,0.0800125825701,0.0,-1.74219665494,0.3227025444,4.83301701306,-0.138060708942,-0.00416300408253,0.0,452.94394347875334,451.58950794416023,448.9005885211451,448.8276727775987
3.3000000000000025,-1.94565582558,0.912575632036,19.5517430079,6.21117144005,0.0799279583142,0.0,-1.79731760809,0.278569303782,4.89916229041,-0.138296759525,0.00359380415266,0.0,449.95185702731413,450.57950086343584,449.94449762204573,449.90795362399626
3.3600000000000025,-2.05503932076,0.927931885921,19.8462447585,6.20285316538,0.0800917746916,0.0,-1.84883657359,0.232566752501,4.91741217997,-0.139328295199,0.000944603504156,0.0,436.2634481515092,436.0421041563881,435.13133762675017,435.0266809349293
3.4200000000000026,-2.16775708397,0.940137558411,20.1447466023,6.19476737456,0.079929079755,0.0,-1.90840559582,0.173479171528,5.03205489568,-0.126924281913,-0.0112672574174,0.0,466.30962670931586,465.35462276879116,465.8427533470148,466.79588037883366
3.4800000000000026,-2.28402556516,0.948657177131,20.4498163992,6.1872316051,0.0795821017397,0.0,-1.96715237393,0.109778610361,5.13638046413,-0.123066558419,0.00339459186196,0.0,463.31662614918906,464.4681833850477,464.27010351301516,464.55910900045245
3.5400000000000027,-2.40365643892,0.95340017331,20.7590765278,6.17953980675,0.0799377616725,0.0,-2.02058510126,0.0476504845093,5.17202668549,-0.141177384845,0.0105655009522,0.0,444.0023267151413,444.59024975245086,444.4125740797363,442.91004294664543
3.6000000000000028,-2.52636775007,0.954451636959,21.0687263803,6.17091030239,0.0801688427893,0.0,-2.06987004183,-0.0133213267148,5.14962526044,-0.149722084425,-0.015042620115,0.0,426.1811158663718,423.9862731805183,426.7043106065812,425.95375983402977
3.660000000000003,-2.65201939342,0.95173028602,21.3767316309,6.16211174143,0.0787369574808,0.0,-2.11847962639,-0.0781326617208,5.11726111588,-0.141109077748,-0.0544383538171,0.0,424.1732908320719,420.77551237163823,421.95843195197017,422.68002252652195
3.720000000000003,-2.78059043648,0.944934953334,21.6831130028,6.15314736771,0.075425211293,0.0,-2.16699687679,-0.149108979891,5.09546888554,-0.176277597562,-0.0567546949101,0.0,425.5924062068661,425.3918704069023,427.6211742131462,424.59095387998497
